product_id	date	num_prod_hits
AdClarity	201306	2
AdClarity	201604	5
AdClarity	201605	7
Admantx	201510	6
Admedo	201411	1
Admedo	201608	2
Bannersnack	201610	4
Bannersnack	201701	5
BlueCava	201011	1
BlueCava	201012	1
BlueCava	201106	1
BlueCava	201304	2
BlueCava	201407	2
Celtra	201307	17
Celtra	201407	22
Celtra	201702	33
Choozle	201701	10
Choozle	201702	8
Connexity	201507	2
PLYmedia	200910	1
PLYmedia	201409	2
AdEspresso	201611	11
AdGooroo	200812	13
AdGooroo	200901	27
AdGooroo	201005	22
Adlucent	201310	9
Adlucent	201610	9
Axioma	200312	2
Axioma	201103	36
Axioma	201105	30
IBM Marketing Operations OnDemand	201304	1
IBM Marketing Operations OnDemand	201512	3
IBM Marketing Operations OnDemand	201601	3
Coupa Expenses	201402	7
Coupa Expenses	201605	14
Oracle Internet Expenses	200304	2
Oracle Internet Expenses	200406	5
Oracle Internet Expenses	200410	2
Oracle Internet Expenses	200502	2
SAP Cloud for Travel and Expense	201503	6
SAP Cloud for Travel and Expense	201508	9
Balihoo	201206	4
Pagemodo	201204	15
Pagemodo	201205	6
Shareaholic	201208	1
BT Fresca	200612	1
BT Fresca	200812	1
BT Fresca	200905	2
BT Fresca	201010	3
HDInsight	201606	141
HDInsight	201611	78
HDInsight	201612	87
HDInsight	201701	121
HDInsight	201702	88
HDInsight	201703	99
HDInsight	201704	35
Mozu	201604	19
Mozu	201605	17
Visualsoft	201308	2
Visualsoft	201402	2
Visualsoft	201512	6
EchoSpan	200107	1
HireHive	201102	4
HireHive	201103	4
HireHive	201104	4
HireHive	201105	4
HireHive	201106	4
HireHive	201107	4
HireHive	201108	4
Talemetry	201308	104
Talemetry	201309	92
Talemetry	201310	76
Airtable	200301	1
Airtable	200312	1
Airtable	200511	1
Airtable	201612	13
Azendoo	201312	3
Azendoo	201602	8
Azendoo	201702	6
Boardvantage	201601	17
Boardvantage	201609	16
Comindwork	200201	2
Comindwork	200702	2
Wizeline	201701	21
Roadmunk	201607	7
Roadmunk	201608	9
AppBlade	201501	3
AppBlade	201506	3
Appoxee	201208	1
KidoZen	201407	5
KidoZen	201410	4
Taplytics	201104	1
Taplytics	201612	5
Taplytics	201701	7
Campayn	201505	1
JangoMail	200103	1
JangoMail	200304	1
JangoMail	201102	9
Mad Mimi	201208	7
Mad Mimi	201301	12
Maileon	201507	2
Upaknee	201606	3
Contentserv	201201	1
Contentserv	201207	1
Contentserv	201612	3
Craft CMS	200602	2
Craft CMS	201605	39
Craft CMS	201612	33
Craft CMS	201701	59
Craft CMS	201703	27
Pimcore	201308	10
Pimcore	201508	25
Wagtail CMS	201604	12
Wagtail CMS	201701	20
Acrolinx	201007	182
Acrolinx	201008	66
Acrolinx	201009	79
Acrolinx	201010	160
Ahrefs	201602	224
Ahrefs	201611	140
Ahrefs	201704	79
DivvyHQ	201602	5
DivvyHQ	201604	5
Perkuto	201512	8
Piktochart	200003	1
Piktochart	200408	2
Piktochart	201602	124
PlanSource	200203	1
PlanSource	201308	36
PlanSource	201410	55
ADP Benefits Administration	200106	1
ADP Benefits Administration	200303	1
ADP Benefits Administration	200407	1
ADP Benefits Administration	200503	1
ADP Benefits Administration	200510	2
ADP Benefits Administration	200701	11
InterSystems TrakCare	200110	1
InterSystems TrakCare	200212	1
InterSystems TrakCare	200302	1
InterSystems TrakCare	200506	1
InterSystems Cache	200909	26
InterSystems Cache	201006	41
InterSystems Cache	201009	53
InterSystems Cache	201010	56
InterSystems Cache	201011	53
InterSystems Ensemble	200211	1
InterSystems Ensemble	200906	21
InterSystems Ensemble	200907	20
InterSystems Ensemble	201304	66
InterSystems Ensemble	201305	78
InterSystems HealthShare	200809	5
InterSystems HealthShare	201006	13
InterSystems HealthShare	201107	13
InterSystems HealthShare	201108	14
InterSystems HealthShare	201305	30
TrackMaven	201510	11
TrackMaven	201512	14
TrackMaven	201601	15
Zerys	201210	2
Zerys	201305	2
Brandworkz	201106	1
Brandworkz	201509	2
Chuckwalla	200301	1
Chuckwalla	200801	2
Chuckwalla	200803	3
Chuckwalla	200811	1
Chuckwalla	201604	9
CleanPix	200812	2
CleanPix	201202	2
Daminion	201501	3
Daminion	201702	6
Image Relay	201401	4
Image Relay	201504	10
MerlinOne	201702	26
MerlinOne	201703	38
MerlinOne	201704	13
Papirfly	201405	5
Papirfly	201406	3
Shotfarm	200910	1
Shotfarm	201012	1
Shotfarm	201602	5
Shotfarm	201603	7
Shotfarm	201612	4
Third Light	200912	6
Virtusales	200811	1
Virtusales	201104	5
Virtusales	201105	4
WebDAM	201110	5
WebDAM	201207	7
WebDAM	201608	18
Glintt HS	201309	1
Glintt HS	201607	2
Glintt HS	201610	3
MEDarchiver	201110	1
MEDarchiver	201409	1
ACTITO	200706	1
ACTITO	200709	1
ACTITO	200905	1
Agillic	201011	1
Agillic	201207	1
Agillic	201507	2
Appboy	201702	48
Appboy	201704	37
Axtria	201307	5
Axtria	201310	5
Axtria	201312	6
Axtria	201606	13
Boomtrain	201602	8
Boomtrain	201607	7
Everlytic	200902	1
Everlytic	201306	2
Everlytic	201606	6
Everlytic	201608	6
Inbox25	201509	7
Inbox25	201602	6
Sendloop	201101	2
Sendloop	201412	2
ThriveHive	201012	1
ThriveHive	201703	2
ThriveHive	201704	1
Syapse	200905	1
Syapse	201510	11
Syapse	201604	8
Syapse	201611	9
Syapse	201703	10
DNAnexus	201311	12
DNAnexus	201402	13
DNAnexus	201403	20
Genospace	201407	13
Genoptix	200808	5
GenomOncology	201406	1
Genomind	201404	1
Authoritas	200802	1
Authoritas	201110	5
Authoritas	201401	5
Brightlocal	201411	6
Brightlocal	201701	13
CognitiveSEO	201405	4
CognitiveSEO	201611	6
CognitiveSEO	201612	9
DeepCrawl	201611	62
DeepCrawl	201704	45
Linkody	201704	2
Lipperhey	201312	1
Rankabove	201004	1
Rankabove	201402	2
RankRanger	201004	1
RankRanger	201510	4
RankRanger	201512	5
RankRanger	201602	6
Rankwatch	201512	6
Rio SEO	201311	14
Rio SEO	201404	22
Screaming Frog	201605	271
Screaming Frog	201612	242
Screaming Frog	201701	331
Secockpit	201212	1
Secockpit	201309	1
Secockpit	201312	1
seoClarity	201204	18
seoClarity	201704	35
SE Ranking	200811	1
SE Ranking	200908	3
SE Ranking	201101	5
SE Ranking	201212	3
Web CEO	200401	3
Web CEO	200408	1
Web CEO	200506	1
Web CEO	200701	6
Web CEO	200702	4
Web CEO	200901	10
123Signup	200810	2
123Signup	200907	3
123Signup	200909	2
123Signup	201105	5
123Signup	201112	4
6Connex	200810	1
6Connex	201409	5
6Connex	201610	11
6Connex	201702	8
Azavista	201511	1
Eventbase	201307	2
Eventbase	201506	4
Eventbase	201510	4
Eventbee	200701	1
Eventbee	200910	2
Eventbee	201304	2
EventFarm	201604	8
EventFarm	201605	9
EventMobi	201304	5
EventMobi	201404	6
Eventzilla	201612	8
Greenvelope	201702	4
Mentimeter	201701	3
VMware Virtual SAN	200506	1
VMware Virtual SAN	200509	1
VMware Virtual SAN	201309	19
Autodesk Fusion 360	201701	72
Autodesk Fusion 360	201702	40
Autodesk Fusion 360	201704	26
SketchUp Pro	200108	5
SketchUp Pro	200111	3
SketchUp Pro	201008	140
SketchUp Pro	201208	209
SketchUp Pro	201308	270
Cimmetry Autovue	200302	1
Cimmetry Autovue	200406	2
Cimmetry Autovue	200412	3
Cimmetry Autovue	200507	2
Cimmetry Autovue	200508	3
Cimmetry Autovue	200804	13
Cimmetry Autovue	200806	14
Cimmetry Autovue	200909	17
Atlantis HyperScale	201508	1
Cisco HyperFlex	201703	4
Dell XC	201510	1
Dell XC	201611	1
HyperGrid	201101	4
Hitachi Hyper Scale Out	200708	1
Hitachi Hyper Scale Out	200803	1
SalesNOW	201611	36
SalesNOW	201702	52
Mothernode	201403	1
Mothernode	201505	1
Highrise CRM	200508	1
Highrise CRM	200510	1
Highrise CRM	201011	24
Highrise CRM	201206	21
TimeCamp	201608	7
TargetProcess	200911	27
TargetProcess	201504	215
TargetProcess	201506	218
ProjectManager.com	200408	3
Glasscubes	201304	1
Glasscubes	201608	2
Picatic	201403	2
Picatic	201507	2
F5 BIG-IP	201005	849
F5 BIG-IP	201006	929
TigerView PACS	201404	1
Zerista	201008	1
Zerista	201009	1
Zerista	201507	6
Zkipster	201609	14
Zkipster	201702	12
Zkipster	201703	18
Ahalogy	201308	4
Ahalogy	201402	3
Brand24	201609	13
Brand24	201610	13
Brandchats	201203	1
Brandchats	201609	2
BuzzBundle	200701	1
BuzzBundle	201310	1
BuzzBundle	201511	2
BuzzBundle	201609	2
Buzzilla	201101	1
Buzzilla	201212	2
CX Social	200108	1
Geofeedia	201610	18
Geofeedia	201611	11
Geofeedia	201612	17
Instagress	201505	6
Linkfluence	201602	10
Linkfluence	201612	11
Oktopost	200408	1
Oktopost	201606	40
Oktopost	201607	21
SocialBakers	201511	75
SocialBakers	201602	69
SocialBakers	201603	108
SocialBakers	201606	101
SocialBakers	201607	66
SocialOomph	200501	2
SocialOomph	201301	19
SocialOomph	201406	19
SocialOomph	201407	27
Synthesio	201503	48
Synthesio	201505	82
Synthesio	201507	66
Talkwalker	201312	7
Talkwalker	201511	15
ThoughtBuzz	201406	1
Tweriod	201208	1
Tweriod	201209	1
Tweriod	201210	1
Twilert	201108	13
Viraltag	201408	6
Viraltag	201511	8
BuzzSumo	200212	1
BuzzSumo	201602	140
BuzzSumo	201612	65
Inkybee	201405	1
Zoomph	201701	13
Azuqua	201501	2
Azuqua	201703	2
NextBee	201311	1
NextBee	201412	2
NextBee	201603	4
ThoughtSpot	201702	17
ThoughtSpot	201704	9
Looker	201702	504
Looker	201703	475
Looker	201704	314
Reputology	201401	1
ServiceRocket	201412	12
Skilljar	201610	9
Skilljar	201612	5
Agile CRM	201605	25
Agile CRM	201608	16
Agile CRM	201609	16
NeonCRM	201608	22
NeonCRM	201610	25
OroCRM	201702	7
SalesBabu	201107	2
CA Privileged Access Manager	201504	162
HPE Digital Safe	201401	5
HPE Digital Safe	201703	6
Adnovate	201505	1
Averetek	201511	10
Redis	201604	1617
Pica9	200202	1
LeadDyno	201507	2
LeadDyno	201508	2
Post Affiliate Pro	200801	2
Post Affiliate Pro	200802	1
Post Affiliate Pro	200805	1
Post Affiliate Pro	201105	2
Bloomfire	201702	38
BuyerDeck	201510	3
3Play Media	200907	1
3Play Media	201405	5
3Play Media	201406	5
3Play Media	201508	11
3Play Media	201601	9
3Play Media	201612	8
KiteDesk	201310	1
KiteDesk	201507	2
Nomalys	201508	3
Optymyze	201608	23
Optymyze	201609	19
Optymyze	201703	22
Optymyze	201704	11
Prolifiq	201006	21
Prolifiq	201007	36
Prolifiq	201008	29
Prolifiq	201009	24
SellHack	200902	1
SellHack	201608	3
Sellbrite	201703	9
Pegasus Solutions	200006	2
Pegasus Solutions	200102	1
Pegasus Solutions	200305	3
Pegasus Solutions	200406	2
EventsAir	201608	9
EventsAir	201609	7
EventsAir	201611	10
Lanyon	200005	3
Lanyon	201704	185
CA API Developer Portal	201409	2
CA API Developer Portal	201606	5
CA API Gateway	201612	24
CA API Gateway	201701	34
Synthio	201301	1
Synthio	201507	2
Synthio	201703	2
marketingQED	201204	1
marketingQED	201411	2
MariaDB	201604	754
MariaDB	201612	798
MariaDB	201703	623
Microsoft R Server	201210	52
Microsoft R Server	201211	43
Microsoft R Server	201212	44
Bitnami	201202	3
Bitnami	201204	3
Bitnami	201605	12
CoreOS	201611	298
CoreOS	201702	294
HashiCorp	201702	146
HashiCorp	201703	172
HashiCorp	201704	100
Juju	201702	14
Juju	201703	28
Zoom	201608	110
Zoom	201701	239
Zoom	201702	103
Zoom	201703	119
Cylance	201610	70
Cylance	201612	69
Cylance	201701	104
Cylance	201704	35
CrowdStrike	201610	196
CrowdStrike	201701	134
TapClicks	201605	14
TapClicks	201704	4
Crafter Software	201506	7
Crafter Software	201704	8
Snowbound Software	200501	2
Cisco Spark	201702	45
Cisco Spark	201704	24
GE LightSpeed 64	200311	1
GE LightSpeed 64	200410	1
GE LightSpeed 32	200806	14
GE LightSpeed 32	200812	12
GE LightSpeed 32	200901	12
GE LightSpeed 16	200411	2
GE LightSpeed 16	200506	3
GE LightSpeed 16	200507	3
GE LightSpeed 16	200508	3
GE LightSpeed 16	200510	3
GE BrightSpeed 16	200805	4
GE BrightSpeed 16	201208	11
GE BrightSpeed 16	201210	8
GE BrightSpeed 16	201404	12
GE LightSpeed 8	200509	1
GE LightSpeed 4	200209	1
GE LightSpeed 4	200309	1
GE LightSpeed 4	200311	2
GE LightSpeed 4	200405	1
GE LightSpeed 4	200412	2
Philips Brilliance 64	200106	2
Philips Brilliance 64	200310	1
Philips Brilliance 64	200404	1
Philips Brilliance 64	200706	7
Philips Brilliance 40	200310	1
Philips Brilliance 40	200509	1
Philips Brilliance 40	200702	3
Philips Brilliance 40	200704	4
Philips Brilliance 40	200705	4
Philips Brilliance 40	200706	5
Philips Brilliance 16	200409	1
Philips Brilliance 16	200504	2
Philips Brilliance 16	200509	1
Philips Brilliance 16	200808	8
Philips Brilliance 16	200908	10
Philips Brilliance 6	200006	1
Philips Brilliance 6	201102	8
Philips MX8000	200006	1
Philips MX8000	200103	1
Philips MX8000	200106	2
Philips MX8000	200502	1
Siemens Sensation 40	200106	2
Siemens Definition AS	201312	28
Siemens Definition AS	201401	31
BlazeMeter	201702	55
BlazeMeter	201703	73
Toshiba Aquilion 64	200506	1
Toshiba Aquilion 64	200509	1
Toshiba Aquilion 32	200602	1
Toshiba Aquilion 32	200603	1
Toshiba Aquilion 32	200805	2
Toshiba Aquilion 32	200902	2
Toshiba Aquilion 32	200911	2
Toshiba Aquilion 16	200311	2
Toshiba Aquilion 16	200402	1
Toshiba Aquilion 16	200403	1
Toshiba Aquilion 16	200404	1
Toshiba Aquilion 8	200508	1
Toshiba Aquilion 4	200201	3
Toshiba Aquilion 4	200404	2
Toshiba Asteion	200205	1
Toshiba Asteion	200303	2
Toshiba Asteion	200310	1
Toshiba Asteion	200406	2
Toshiba Asteion	200508	4
Toshiba Asteion	200805	13
Toshiba Vantage Atlas	200710	2
Toshiba Vantage Atlas	200802	2
Toshiba Vantage Atlas	201304	6
Toshiba Vantage Atlas	201405	8
Toshiba Vantage Titan	200808	1
Toshiba Vantage Titan	201010	2
Toshiba Vantage Titan	201308	5
Toshiba Vantage Elan	201203	1
Toshiba Vantage Elan	201412	1
GE Signa HDxt	200303	2
GE Signa HDxt	201207	24
GE Signa HDxt	201209	22
GE Signa HDxt	201212	23
Hitachi AIRIS Elite	200108	1
Hitachi AIRIS Elite	200112	1
Hitachi AIRIS Elite	200507	1
Hitachi AIRIS Elite	200510	1
Hitachi AIRIS Elite	200909	9
Hitachi AIRIS Elite	200910	15
Open Hospitality	200409	2
TravelClick	200506	3
Siemens Avanto	200009	1
Siemens Avanto	200207	1
Siemens Avanto	200303	2
Siemens Avanto	200507	3
Siemens Avanto	200602	8
Siemens Avanto	200704	13
Siemens Essenza	200403	1
GE Signa Excite	200302	1
GE Signa Excite	200311	1
GE Signa Excite	200411	2
GE Signa Excite	200509	3
GE Signa Excite	200706	14
MSC Adams	200008	5
MSC Adams	200308	3
MSC Adams	200405	4
MSC Adams	200504	4
GE Revolution	200510	1
Medtronic O-Arm	200208	1
Medtronic O-Arm	201702	40
Medtronic O-Arm	201703	52
Medtronic O-Arm	201704	46
Hitachi Scenaria	201212	1
Hitachi Scenaria	201401	1
Hitachi Scenaria	201403	1
Microsoft Dynamics CRM 3.0	200912	17
Microsoft Dynamics CRM 3.0	201006	27
Microsoft Dynamics CRM 3.0	201111	39
Microsoft Dynamics CRM 4.0	200911	57
Microsoft Dynamics CRM 4.0	201009	82
Microsoft Dynamics CRM 4.0	201010	136
Microsoft Dynamics CRM 4.0	201011	112
Microsoft Dynamics CRM 4.0	201012	106
Microsoft Dynamics 365	201703	67
BitTitan	201211	5
BitTitan	201304	4
Scanco XtremeCT	200912	25
Scanco XtremeCT	201001	24
CurveBeam pedCAT	201506	2
Digirad Cardius	200210	1
Digirad Cardius	200403	1
Digirad Cardius	200404	1
Digirad Cardius	200506	1
Digirad Cardius	200507	2
NeuroLogica CereTom	200208	1
NeuroLogica CereTom	200306	1
NeuroLogica CereTom	201006	26
NeuroLogica CereTom	201102	16
NeuroLogica BodyTom	200801	1
NeuroLogica BodyTom	201112	1
NeuroLogica BodyTom	201310	2
NeuroLogica BodyTom	201312	2
NeuroLogica BodyTom	201703	4
Planmed Verity	200701	1
Planmed Verity	201005	1
Planmed Verity	201506	2
Oracle Hospitality	200908	1
Oracle Hospitality	201512	6
Oracle Hospitality	201601	9
Oracle Hospitality	201602	6
Oracle Hospitality	201703	4
Xoran MiniCAT	200608	2
Xoran MiniCAT	200708	2
Xoran MiniCAT	200709	2
Xoran MiniCAT	200807	3
Xoran MiniCAT	201110	5
Xoran MiniCAT	201112	5
Shopatron	200406	1
Shopatron	200510	1
Shopatron	200707	5
Shopatron	200709	7
Shopatron	201309	29
Minubo	201511	6
Cybozu	201111	1
Cybozu	201606	3
Tatvic	201412	3
BrightGauge	201703	7
BrightGauge	201704	3
ChartMogul	201701	13
ClicData	201505	3
Cyfe	201412	5
Cyfe	201701	18
Datapine	201308	1
Datapine	201609	2
DBxtra	200605	1
DBxtra	200703	1
DBxtra	201001	3
DBxtra	201109	6
DBxtra	201205	3
Exago	201306	4
Exago	201307	6
GeckoBoard	201408	24
GeckoBoard	201502	21
GeckoBoard	201504	34
Klipfolio	201307	16
Klipfolio	201612	51
Linkurious	201610	15
Linkurious	201611	12
Cazoomi	201310	2
Cazoomi	201312	2
Datalicious	201412	1
Datalicious	201502	1
Zapier	201611	1
Onshape	201704	12
Elastica	201203	1
Elastica	201704	3
Skyhigh Networks	201507	13
Skyhigh Networks	201702	14
Netskope	200206	1
Blue Coat ProxyAV	201310	16
Blue Coat ProxyAV	201311	19
Blue Coat ProxyAV	201502	18
Bromium	201510	42
Bromium	201611	28
Bromium vSentry	201409	4
Check Point SandBlast	201611	1
Blue Coat PacketShaper 3500	200105	1
Blue Coat PacketShaper 3500	200704	3
Check Point SmartEvent	201105	5
Check Point SmartEvent	201210	7
Check Point SmartEvent	201312	8
Check Point SmartEvent	201406	10
Check Point DDoS Protector	200803	1
Check Point DDoS Protector	201001	1
Check Point DDoS Protector	201412	2
Optiv Security	200601	1
Optiv Security	201512	6
Optiv Security	201701	8
Optiv Security	201703	6
Optiv Security	201704	3
Darktrace	201704	9
Cloudability	201503	23
CloudCheckr	201611	27
CloudCheckr	201703	26
CloudMade	201105	2
CloudMade	201205	2
CounterTack	201510	8
Electric Cloud	200812	44
Electric Cloud	200912	43
Electric Cloud	201101	126
Electric Cloud	201102	97
Electric Cloud	201103	108
Electric Cloud	201104	74
FireEye HX	200301	1
FireEye HX	201605	15
FireEye HX	201608	20
FireEye HX	201701	19
FireEye HX	201704	14
FireEye EX	201609	22
FireEye EX	201612	27
FireEye NX	201605	28
FireEye NX	201610	28
FireEye NX	201611	26
FireEye NX	201701	32
FireEye PX	201608	8
FireEye PX	201609	7
FireEye PX	201703	7
FireEye PX	201704	3
NetSuite SuiteBundler	201702	33
NetSuite SuiteBundler	201704	24
FireEye AX	200701	1
FireEye AX	201106	1
FireEye AX	201409	2
FireEye AX	201607	5
FireEye CM	201401	2
F5 Silverline	201411	5
Fortinet FortiCloud	201501	3
Fortinet FortiADC	200701	1
Fortinet FortiADC	201406	2
Fortinet FortiADC	201609	2
Fortinet FortiAP	200406	1
Fortinet FortiDB	200911	21
Fortinet FortiDB	201004	19
Fortinet FortiDDoS	201603	4
Fortinet FortiDDoS	201606	4
Fortinet FortiDDoS	201610	4
Fortinet FortiPortal	201701	2
Fortinet FortiSwitch	201603	5
Fortinet FortiWAN	201404	1
Fortinet FortiWAN	201702	2
Fortinet FortiCache	201608	3
Fortinet FortiSandbox	201704	6
Fortinet FortiGate 100	200508	1
Fortinet FortiGate 100	200603	1
Fortinet FortiGate 200	200412	1
Fortinet FortiGate 200	200503	1
Fortinet FortiGate 300	200605	2
Fortinet FortiGate 300	200705	2
Fortinet FortiGate 300	200706	1
Fortinet FortiGate 3000	201609	8
Fortinet FortiGate 3600	200604	2
Fortinet FortiGate 3600	200611	1
Fortinet FortiGate 3600	200708	2
Fortinet FortiGate 3600	201002	2
Fortinet FortiGate 1000	200702	1
Fortinet FortiGate 1000	200801	1
Fortinet FortiGate 1000	200912	1
Fortinet FortiGate 800	200207	1
Fortinet FortiGate 800	200509	1
TippingPoint S6100N	201206	8
TippingPoint S6100N	201408	14
TippingPoint S6100N	201409	12
TippingPoint S5100N	201206	8
TippingPoint S5100N	201408	14
TippingPoint S5100N	201409	13
IBM Workload Deployer	201009	22
IBM Workload Deployer	201010	42
IBM Workload Deployer	201011	31
IBM Workload Deployer	201105	24
Illumio	201612	5
Juniper Networks ISG 2000	200711	40
Juniper Networks ISG 2000	200712	32
Juniper Networks ISG 2000	200801	44
Juniper Networks ISG 2000	200802	28
Juniper Networks ISG 2000	200906	33
Juniper Networks ISG 1000	200408	3
Juniper Networks ISG 1000	201211	39
Juniper Networks ISG 1000	201212	33
Juniper Networks ISG 1000	201303	38
Juniper Networks SRX110	201112	2
Juniper Networks SRX110	201311	3
Juniper Networks SRX220	201412	8
Juniper Networks SRX220	201607	13
Juniper Networks SRX300	201407	1
Juniper Networks SRX300	201512	2
Juniper Networks SRX550	201401	11
Juniper Networks SRX550	201508	19
Trust International Voyager	200911	1
Trust International Voyager	201011	2
Advicent	201403	8
Advicent	201503	9
Advicent	201704	10
DealerSocket	200304	1
DealerSocket	200409	2
DealerSocket	201702	103
Vivid Seats	200809	1
Forcepoint	200404	36
Lone Wolf Real Estate	200408	1
Lone Wolf Real Estate	200502	1
Lone Wolf Real Estate	200505	1
Lone Wolf Real Estate	200806	6
Mediaocean	200104	3
Mediaocean	200202	4
Mediaocean	200206	4
Mediaocean	200411	5
Broadleaf Commerce	200408	1
Broadleaf Commerce	201506	20
Broadleaf Commerce	201603	29
HPE Helion	201503	21
ECi E-automate	200006	3
ECi E-automate	200009	2
ECi E-automate	200203	2
ECi E-automate	200502	4
ECi E-automate	200505	5
ECi E-automate	201703	228
Stottler Henke	200108	1
Ivona Software	201606	16
Ivona Software	201607	8
Google Speech API	201511	4
Google Vision API	201608	8
Google Vision API	201610	9
Google Vision API	201702	11
TensorFlow	201611	702
TensorFlow	201702	831
TensorFlow	201703	1019
TensorFlow	201704	610
HPE Adoption Readiness Tool	200707	1
HPE Adoption Readiness Tool	201507	6
HPE CODAR	201506	2
HPE CODAR	201507	2
HPE CODAR	201601	3
HPE ControlPoint	201301	1
HPE LeanFT	201608	55
HPE LeanFT	201609	45
HPE LeanFT	201701	44
HPE LeanFT	201703	36
FedEx	200010	16
FedEx	200502	25
HPE StormRunner	201704	5
TigerText	200404	1
TigerText	201704	16
Pluralsight	201412	12
Pluralsight	201512	19
Pluralsight	201702	17
Pluralsight	201703	17
Imprivata Cortext	201505	1
Voalte One	201507	2
Doc Halo	201607	20
Doc Halo	201704	6
TransPerfect	200112	1
TransPerfect	200812	2
DrFirst	200801	4
DrFirst	201303	11
DrFirst	201306	11
DrFirst Rcopia	201312	29
DrFirst Rcopia	201401	29
DrFirst Rcopia	201402	27
DrFirst Rcopia	201403	33
Untangle	200108	2
Untangle	200111	4
Untangle	200303	2
Untangle	200505	4
Bitglass	200206	1
M86 Security	201010	2
AWS IoT	200108	1
AWS IoT	201611	38
AWS IoT	201701	47
AWS IoT	201702	27
Optenet	200501	2
Optenet	200808	2
Optenet	201003	3
Spamina	201412	4
Spamina	201607	8
Spamina	201609	7
HOOMD-blue	200807	1
Skype GroupMe	200507	1
Skype GroupMe	200508	1
Skype GroupMe	201106	27
Skype GroupMe	201310	33
Skype GroupMe	201312	23
Hiperos	201309	43
Hiperos	201404	56
Achilles Group	200207	1
Achilles Group	200412	1
Achilles Group	201108	10
Rsam	201510	50
Rsam	201604	54
Prevalent	201606	1
BAE Norkom	201510	17
BAE Norkom	201511	30
BAE Norkom	201512	19
BAE NetReveal	201408	7
BAE NetReveal	201512	9
BAE Systems Applied Intelligence	200105	1
BAE Systems Applied Intelligence	201209	22
BAE Systems Applied Intelligence	201406	41
BAE Systems Applied Intelligence	201408	43
BAE Systems Applied Intelligence	201511	53
Patriot Officer	200305	1
Patriot Officer	201003	9
Patriot Officer	201211	13
Patriot Officer	201307	22
Thomson World-Check	200206	1
Thomson World-Check	200508	5
Pneuron	201306	2
Fiserv AML	200601	1
Fiserv AML	200608	1
Fiserv AML	201106	2
Fiserv AML	201404	5
Fiserv AML	201507	11
IBM Counter Fraud	201702	7
Intellinx	200704	4
Intellinx	201410	20
Jack Henry Yellow Hammer	200105	3
Jack Henry Yellow Hammer	201003	26
ABBYY FineReader	200012	1
ABBYY FineReader	200106	1
ABBYY FineReader	200202	1
ABBYY FineReader	200205	1
ABBYY FineReader	200502	1
ABBYY FineReader	200710	11
ABBYY FineReader	200912	16
Canon IRIS	200311	1
Canon IRIS	200402	1
SAS Financial Crimes Suite	200403	1
SAS Financial Crimes Suite	200412	2
SAS Financial Crimes Suite	200503	2
SAS Financial Crimes Suite	200903	9
SAS Financial Crimes Suite	201303	30
SAS Financial Crimes Suite	201304	27
SAS Enterprise Case Management	201301	3
SAS Enterprise Case Management	201402	4
Verafin FRAML	201411	8
Verafin FRAML	201603	11
Verafin FRAML	201606	15
Blackrock Aladdin	200912	37
Blackrock Aladdin	201002	45
Blackrock Aladdin	201003	49
Blackrock Aladdin	201005	48
Blackrock Aladdin	201006	55
Bloomberg Tradebook	200202	3
Bloomberg Tradebook	200304	2
Bloomberg Tradebook	200502	2
Bloomberg Tradebook	200910	19
Bloomberg Tradebook	200911	20
Markit DealHub	200304	2
Markit DealHub	200411	1
Markit DealHub	200510	1
Markit DealHub	200911	12
Evolve IP	200112	1
Evolve IP	200504	1
Evolve IP	201209	8
Panasonic Toughbook	200403	1
Panasonic Toughbook	200503	1
Panasonic Toughbook	200505	1
Panasonic Toughbook	200507	1
Panasonic Toughbook	200509	2
Panasonic Toughbook	200510	1
Pitney Bowes StreamWeaver	200006	3
Pitney Bowes StreamWeaver	200109	2
Pitney Bowes StreamWeaver	200202	2
Pitney Bowes StreamWeaver	200205	3
Pitney Bowes StreamWeaver	200507	4
LRS Enterprise Output Management	201105	1
LRS Enterprise Output Management	201110	1
WHMCS	200001	2
WHMCS	200012	1
WHMCS	200409	1
Blesta	200912	1
Clientexec	200701	1
Clientexec	200706	1
Clientexec	201204	1
HostBill	200904	1
HostBill	201012	1
EchoTrak	201003	1
EchoTrak	201007	2
EchoTrak	201503	4
Freightquote	200011	2
Freightquote	200101	4
ReTrans	201502	6
ReTrans	201503	9
PowerSchool	200803	112
PowerSchool	200906	101
PowerSchool	201406	504
PowerSchool	201605	914
Skyward	200006	3
Skyward	200203	3
Skyward	200308	5
Skyward	201605	333
GlobalTranz	201509	34
GlobalTranz	201512	26
GlobalTranz	201602	65
RateLinx	200604	2
RateLinx	201311	13
RateLinx	201404	22
RateLinx	201407	23
RateLinx	201702	23
ProcessWeaver	201108	5
ProcessWeaver	201309	12
ShipWorks	200001	4
ShipWorks	200302	1
ShipWorks	200308	1
ShipWorks	200403	1
ShipWorks	200511	4
ProShip	200403	4
ProShip	200508	2
ProShip	201212	33
OzLINK	200001	1
OzLINK	200606	1
OzLINK	200812	2
Teapplix	200810	1
Teapplix	201011	1
Logicor	200006	1
Logicor	200105	1
Logicor	200407	2
Logicor	200410	1
Logicor	200503	1
Logicor	200505	2
Logicor	200804	8
Temando	201204	2
Temando	201302	2
Pacejet	200911	3
Pacejet	201001	6
Pacejet	201507	25
Pacejet	201510	16
ShipGear	200102	2
ShipGear	200305	2
